id,camera_id,title,river,location,lat,lon,image_url,live_url,page_url,provider
okayama-webcam-108449012,108449012,旭川／岡山市北区建部町鶴田（旭川ダム）,旭川,岡山県岡山市北区建部町鶴田,34.91258,133.85986,https://cam.river.go.jp/cam/now/108449012.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.910710205494546&clon=133.86840820312503&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449012&ownCd=8449&sysCamId=8449012,岡山県・国土交通省 川の防災情報
okayama-webcam-108449011,108449011,旭川／岡山市北区建部町福渡（八幡橋）,旭川,岡山県岡山市北区建部町福渡,34.868779,133.902319,https://cam.river.go.jp/cam/now/108449011.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.858045333916714&clon=133.91767501831058&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449011&ownCd=8449&sysCamId=8449011,岡山県・国土交通省 川の防災情報
okayama-webcam-34.781751-133.923608,34.781751-133.923608,旭川／岡山市北区御津宇垣,旭川,岡山市北区御津宇垣,34.78175105831262,133.9236076298403,,,https://k.river.go.jp/?zm=14&clat=34.78175105831262&clon=133.9236076298403&t=0&dobs=1&drvr=1&dtv=1&dtmobs=1&dtmtv=1,岡山県・国土交通省 川の防災情報
okayama-webcam-108449010,108449010,旭川／岡山市北区御津草生（金川大橋）,旭川,岡山県岡山市北区建部町草生,34.800222,133.936638,https://cam.river.go.jp/cam/now/108449010.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.8183131456094&clon=133.92076492309573&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449010&ownCd=8449&sysCamId=8449010,岡山県・国土交通省 川の防災情報
okayama-webcam-108449008,108449008,旭川／岡山市北区牟佐,旭川,岡山県岡山市北区牟佐,34.741224,133.961577,https://cam.river.go.jp/cam/now/108449008.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.75698653900663&clon=133.9187049865723&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449008&ownCd=8449&sysCamId=8449008,岡山県・国土交通省 川の防災情報
okayama-webcam-108449053,108449053,旭川／真庭市久見（加佐見橋）,旭川,岡山県真庭市久見,35.174778,133.729806,https://cam.river.go.jp/cam/now/108449053.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.19457264621338&clon=133.75150680541995&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449053&ownCd=8449&sysCamId=8449053,岡山県・国土交通省 川の防災情報
okayama-webcam-108449013,108449013,旭川／真庭市向津矢,旭川,岡山県真庭市向津矢,35.017141,133.756644,https://cam.river.go.jp/cam/now/108449013.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.00834646184243&clon=133.7406921386719&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449013&ownCd=8449&sysCamId=8449013,岡山県・国土交通省 川の防災情報
okayama-webcam-108449052,108449052,旭川／真庭市草加部（大上橋）,旭川,岡山県真庭市草加部,35.081722,133.70781,https://cam.river.go.jp/cam/now/108449052.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.07679117524855&clon=133.765926361084&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449052&ownCd=8449&sysCamId=8449052,岡山県・国土交通省 川の防災情報
okayama-webcam-108449014,108449014,旭川／真庭市中島（いずみ橋）,旭川,岡山県真庭市中島,35.074071,133.75308,https://cam.river.go.jp/cam/now/108449014.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.07679117524855&clon=133.765926361084&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449014&ownCd=8449&sysCamId=8449014,岡山県・国土交通省 川の防災情報
okayama-webcam-108449015,108449015,旭川／真庭市湯原温泉（湯原ダム）,旭川,岡山県真庭市湯原温泉,35.206301,133.732838,https://cam.river.go.jp/cam/now/108449015.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.19457264621338&clon=133.75150680541995&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449015&ownCd=8449&sysCamId=8449015,岡山県・国土交通省 川の防災情報
okayama-webcam-108449054,108449054,旭川／真庭市蒜山上長田（龍頭橋）,旭川,岡山県真庭市蒜山上長田,35.2875,133.702611,https://cam.river.go.jp/cam/now/108449054.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.26986892283886&clon=133.75442504882815&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449054&ownCd=8449&sysCamId=8449054,岡山県・国土交通省 川の防災情報
okayama-webcam-108449016,108449016,宇甘川／岡山市北区御津中泉（道路橋）,宇甘川,岡山県岡山市北区御津中泉,34.81105,133.886915,https://cam.river.go.jp/cam/now/108449016.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.8183131456094&clon=133.92076492309573&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449016&ownCd=8449&sysCamId=8449016,岡山県・国土交通省 川の防災情報
okayama-webcam-108449067,108449067,宇甘川／吉備中央町下加茂（加茂新橋）,宇甘川,岡山県加賀郡吉備中央町下加茂,34.860944,133.808778,https://cam.river.go.jp/cam/now/108449067.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=34.88438198851206&clon=133.8043785095215&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449067&ownCd=8449&sysCamId=8449067,岡山県・国土交通省 川の防災情報
okayama-webcam-108449044,108449044,下村川／倉敷市児島下の町（日本橋）,下村川,岡山県倉敷市児島下の町,34.480335,133.8219,https://cam.river.go.jp/cam/now/108449044.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=14&clat=34.483071035490156&clon=133.81304740905765&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449044&ownCd=8449&sysCamId=8449044,岡山県・国土交通省 川の防災情報
okayama-webcam-108449045,108449045,加茂川／津山市加茂町中原（東西橋）,加茂川,岡山県津山市加茂町中原,35.17177,134.05539,https://cam.river.go.jp/cam/now/108449045.jpg,,https://www.river.go.jp/kawabou/pc/tm?zm=13&clat=35.14531888891172&clon=134.08075332641604&fld=0&mapType=0&viewGrpStg=0&viewRd=1&viewRW=1&viewRiver=1&viewPoint=1&ext=0&itmkndCd=200&scamId=108449045&ownCd=8449&sysCamId=8449045,岡山県・国土交通省 川の防災情報
